gene1,gene2,label
BTN2A1,PPP3R2,0
BTN3A1,BTN3A3,0
C3orf30,CDH3,0
C3orf30,CHKA,0
C3orf30,CUL7,0
C3orf30,CYTH1,0
C3orf30,DDHD2,0
C3orf30,FNDC3A,0
C3orf30,GIGYF2,0
C3orf30,GIT2,0
C3orf30,GOT1,0
C3orf30,GRK3,0
C3orf30,ITSN2,0
C3orf30,MBD2,0
C3orf30,NOTCH2,0
C3orf30,NT5DC2,0
C3orf30,NUP133,0
C3orf30,PABPC4,0
C3orf30,PAFAH1B2,0
C3orf30,PHTF1,0
C3orf30,RAD23B,0
C3orf30,RBL2,0
C3orf30,RFX2,0
C3orf30,SCAMP3,0
C3orf30,SEC24B,0
C3orf30,SLC12A4,0
C3orf30,SNTB2,0
C3orf30,TCF3,0
C3orf30,TOR1A,0
C3orf30,ZSWIM4,0
C8B,DCK,0
C8B,GLB1,0
C8B,IP6K2,0
C8B,IRF2BPL,0
C8B,JAK1,0
C8B,KATNA1,0
C8B,KLC1,0
C8B,MAPK3,0
C8B,MEX3C,0
C8B,MPP6,0
C8B,NLN,0
C8B,P3H4,0
C8B,PCMTD1,0
C8B,PITPNM2,0
C8B,RALGAPA2,0
C8B,RALGPS2,0
C8B,RPS6KB2,0
C8B,SAR1A,0
C8B,SLC36A4,0
C8B,SMARCA4,0
C8B,STAM,0
C8B,STAT1,0
C8B,STX12,0
C8B,UBALD1,0
C8B,UBR2,0
C8B,UNC119,0
C8B,YY1AP1,0
CAMKK1,CAMKK2,0
CAMKK1,PRSS37,0
CAMKK1,RS1,0
CAMKK1,RXFP3,0
CBX5,PNPLA5,0
CBX5,TRPC7,0
CCNE1,HTR5A,0
CCNE2,GPR50,0
CCNE2,KLK12,0
CCNE2,NDST4,0
CCNG2,GPR50,0
CCNT1,GPR50,0
CCNT1,PNPLA5,0
CCNT1,RNF17,0
CCNT2,DSPP,0
CCNT2,PNPLA5,0
CCNT2,TSSK1B,0
CCNYL1,MEP1A,0
CCNY,F13B,0
CCNY,PNPLA5,0
CCNY,TKTL2,0
CDC34,F13B,0
CDC34,PPP3R2,0
CDC42BPA,DGAT2L6,0
CDC42BPA,GPX6,0
CDH1,CDH3,0
CDH1,F13B,0
CDH1,OPN5,0
CDH3,GABRA1,0
CDK3,GPX6,0
CDK5,FMR1NB,0
CDK5,RXFP3,0
CDX4,CNNM4,0
CDX4,CYTH1,0
CDX4,FAM200A,0
CDX4,GSK3B,0
CDX4,HIPK1,0
CDX4,JOSD1,0
CDX4,KATNAL1,0
CDX4,LMBR1,0
CDX4,MAP2K1,0
CDX4,MEF2D,0
CDX4,MFSD14B,0
CDX4,MZT2A,0
CDX4,NAP1L1,0
CDX4,PIP5K1A,0
CDX4,R3HDM1,0
CDX4,RCBTB1,0
CDX4,SAR1A,0
CDX4,STX10,0
CDX4,TRIM34,0
CDX4,WDR20,0
CDX4,YIF1B,0
CDX4,ZNF785,0
CHD1,PRSS37,0
CHD1,RNF17,0
CHD1,SERPINB12,0
CHD2,CST9,0
CHD2,HTR5A,0
CHD2,PDILT,0
CHKA,TPH2,0
CHKB,PNPLA5,0
CHKB,RS1,0
CHUK,CLRN1,0
CHUK,SLC13A1,0
CISD1,PNPLA5,0
CISD1,RXFP3,0
CISD2,RAX,0
CISD2,SLC13A1,0
CLDN17,CPEB2,0
CLDN17,DCUN1D5,0
CLDN17,DMXL2,0
CLDN17,DUSP16,0
CLDN17,DYNC1LI2,0
CLDN17,FAHD2A,0
CLDN17,FAM160B1,0
CLDN17,GGA1,0
CLDN17,GOLPH3L,0
CLDN17,GTF2H2C,0
CLDN17,IQGAP1,0
CLDN17,ME2,0
CLDN17,MKNK1,0
CLDN17,MPP2,0
CLDN17,MPST,0
CLDN17,MZT2A,0
CLDN17,NAP1L1,0
CLDN17,NUCB1,0
CLDN17,PKN2,0
CLDN17,RALGAPA1,0
CLDN17,RSBN1,0
CLDN17,SAFB2,0
CLDN17,SEC24A,0
CLDN17,SIPA1L1,0
CLDN17,STAT1,0
CLDN17,TBC1D22B,0
CLDN17,TMEM14C,0
CLDN17,TYK2,0
CLDN17,ZDHHC18,0
CLDN17,ZNF557,0
CLRN1,CPNE1,0
CLRN1,CSNK2A2,0
CLRN1,DCK,0
CLRN1,EVI5,0
CLRN1,FNIP1,0
CLRN1,FNIP2,0
CLRN1,GANC,0
CLRN1,GGA1,0
CLRN1,GOT1,0
CLRN1,KYAT3,0
CLRN1,MAP2K1,0
CLRN1,MAPK8IP3,0
CLRN1,MAPKAPK2,0
CLRN1,METTL2B,0
CLRN1,MTMR4,0
CLRN1,PANK3,0
CLRN1,PBX3,0
CLRN1,PLCD4,0
CLRN1,PPARA,0
CLRN1,PPP3CB,0
CLRN1,PRKACB,0
CLRN1,PUM1,0
CLRN1,R3HDM2,0
CLRN1,RBM4,0
CLRN1,RFXANK,0
CLRN1,SLC12A4,0
CLRN1,SMARCA4,0
CLRN1,SMURF1,0
CLRN1,TIGD2,0
CLRN1,TOM1,0
CLRN1,ZNF133,0
CLSTN3,HTR5A,0
CLTA,PRSS37,0
CLTB,TRPC7,0
CLTB,UBQLN3,0
CNNM4,KLK12,0
CNNM4,OPN5,0
COPS7A,KCNK10,0
COPS7A,PPP3R2,0
COPS7B,DGAT2L6,0
COPS7B,GLRA2,0
COPS7B,KLK12,0
COQ8A,DSPP,0
COQ8A,KLK12,0
COQ8A,TPH2,0
CORO1B,DGAT2L6,0
CORO1B,PRSS37,0
CORO1C,GPX6,0
CPEB4,SLC36A3,0
CPNE1,RNF17,0
CPNE2,OPN5,0
CREM,SPEM1,0
CRTAP,KLK12,0
CRTAP,P3H4,0
CRY1,SLC36A3,0
CSNK1D,MEP1A,0
CSNK1D,SPEM1,0
CSNK1E,GLRA2,0
CSNK1E,PRSS37,0
CSNK1G1,SERPINB12,0
CSNK1G2,OPN5,0
CSNK1G2,TPH2,0
CSNK2A1,PRSS37,0
CSNK2A2,PLA2G2F,0
CSNK2A2,PRSS37,0
CST9,DCUN1D2,0
CST9,GRK2,0
CST9,HIST2H2BE,0
CST9,KYAT3,0
CST9,LIN7C,0
CST9,MEF2D,0
CST9,METTL2A,0
CST9,METTL2B,0
CST9,MFSD14A,0
CST9,MYL6B,0
CST9,NF2,0
CST9,OAZ1,0
CST9,PABPC1L,0
CST9,PCNX3,0
CST9,RALGAPA1,0
CST9,RHOC,0
CST9,RNF19A,0
CST9,RNF19B,0
CST9,RNF24,0
CST9,SBF2,0
CST9,TRAK2,0
CST9,ZNF773,0
CST9,ZSCAN30,0
CTDSP2,CXorf66,0
CTDSP2,DSPP,0
CUL7,PNPLA5,0
CUL7,UBQLN3,0
CUL9,FMR1NB,0
CXorf66,DDHD2,0
CXorf66,DGCR6L,0
CXorf66,DMXL1,0
CXorf66,FN3K,0
CXorf66,GIT1,0
CXorf66,GLB1,0
CXorf66,HIST4H4,0
CXorf66,HMG20A,0
CXorf66,JOSD1,0
CXorf66,KCTD5,0
CXorf66,KDM5B,0
CXorf66,MAP3K10,0
CXorf66,MAPK8IP3,0
CXorf66,NT5DC3,0
CXorf66,PLEKHF1,0
CXorf66,PPP3CB,0
CXorf66,RABL2A,0
CXorf66,SBF1,0
CXorf66,SERINC3,0
CXorf66,SFXN2,0
CXorf66,SMURF2,0
CXorf66,TMEM14A,0
CXorf66,TMEM39B,0
CXorf66,UBALD2,0
CYB5R1,CYB5R3,0
CYB5R1,PRSS37,0
CYB5R1,TPH2,0
CYB5R3,GPR50,0
CYB5R3,RS1,0
CYTH1,CYTH2,0
CYTH2,GSX2,0
CYTH2,PDILT,0
DCK,DGUOK,0
DCK,RXFP3,0
DCUN1D2,KLK12,0
DCUN1D4,DSPP,0
DCUN1D4,PRSS37,0
DCUN1D5,KCNK10,0
DDHD2,SEC23IP,0
DGAT2L6,EIF6,0
DGAT2L6,ERLIN1,0
DGAT2L6,FGFR1OP2,0
DGAT2L6,FNBP1L,0
DGAT2L6,HINT1,0
DGAT2L6,HSP90AB1,0
DGAT2L6,JOSD1,0
DGAT2L6,KBTBD7,0
DGAT2L6,KLHL17,0
DGAT2L6,PIP5K1A,0
DGAT2L6,SAR1B,0
DGAT2L6,SEC23IP,0
DGAT2L6,SFXN1,0
DGAT2L6,SMURF1,0
DGAT2L6,SNTA1,0
DGAT2L6,STK17A,0
DGAT2L6,SYNGR3,0
DGAT2L6,TESK2,0
DGAT2L6,TOB2,0
DGAT2L6,TRIP10,0
DGAT2L6,ZNF354B,0
DGAT2L6,ZNF555,0
DGUOK,SERPINB12,0
DHRS4,DHRS4L2,0
DHRS4L2,SLC13A1,0
DHRS4L2,UBQLN3,0
DHRS4,PRSS37,0
DIAPH1,GFRAL,0
DIAPH1,MEP1A,0
DIAPH3,FGF4,0
DMWD,GFRAL,0
DMWD,RNF17,0
DMWD,SERPINA7,0
DMXL1,RXFP3,0
DMXL2,GSX2,0
DMXL2,TSSK1B,0
DNAJA1,KCNK10,0
DNAJA2,GFRAL,0
DNAJA2,PRSS37,0
DNAJA2,SLC36A3,0
DNAJB12,DNAJB14,0
DNAJB12,SLC13A1,0
DNMT3A,TKTL2,0
DNMT3B,GPR50,0
DNMT3B,OPN5,0
DNMT3B,RXFP3,0
DPAGT1,RAX,0
DPF1,GPX6,0
DPF1,MEP1A,0
DPP8,DSPP,0
DPP8,GPX6,0
DPP9,PRSS37,0
DSPP,FAM117B,0
DSPP,FNDC3A,0
DSPP,G3BP1,0
DSPP,GGA3,0
DSPP,GIT1,0
DSPP,GOLPH3,0
DSPP,GSK3B,0
DSPP,HIPK1,0
DSPP,LIN7B,0
DSPP,MARK3,0
DSPP,MFAP3L,0
DSPP,MTMR3,0
DSPP,NACC1,0
DSPP,NUMB,0
DSPP,PANK1,0
DSPP,SGTB,0
DSPP,SHMT1,0
DSPP,TMEM50A,0
DSPP,TOR1B,0
DSPP,TST,0
DSPP,UNKL,0
DSPP,ZDHHC3,0
DSPP,ZMIZ2,0
DSPP,ZNF561,0
DUSP16,DUSP8,0
DYNC1LI1,GFRAL,0
DYNC1LI1,TSSK1B,0
DYNC1LI2,PRSS37,0
DYNC1LI2,RS1,0
DYRK3,SLC13A1,0
ECD,OPN5,0
EHD1,PPP3R2,0
EHD1,SLC13A1,0
EHD4,KLK12,0
ENSA,GSX2,0
ENSA,RAX,0
ENSA,RD3,0
ENTPD4,ENTPD7,0
ENTPD7,KCNK10,0
EPN2,GPR50,0
EPN2,HTR5A,0
EPN2,PNPLA5,0
EPS15,EPS15L1,0
EPS15L1,GPR50,0
EPS15,TPH2,0
ERCC2,GPX6,0
ERLIN1,GLRA2,0
ERLIN2,GABRA1,0
EVI5L,GPX6,0
EVI5,OPN5,0
EVI5,SLC13A1,0
EZH2,NDST4,0
EZH2,RNF17,0
EZR,TSSK1B,0
F13B,HIST1H4H,0
F13B,ITSN1,0
F13B,JOSD2,0
F13B,KAT6B,0
F13B,MAPK11,0
F13B,MKNK2,0
F13B,ORMDL2,0
F13B,PKN1,0
F13B,PNMA1,0
F13B,PPARD,0
F13B,RAD23B,0
F13B,SRSF5,0
FAHD2A,GFRAL,0
FAHD2B,GSX2,0
FAM117B,GFRAL,0
FAM160B1,TRPC7,0
FAM160B2,SPEM1,0
FAM200A,FAM200B,0
FAM200A,GFRAL,0
FAM200B,RD3,0
FAM76A,FAM76B,0
FAM76A,SERPINA7,0
FAM76B,PRSS37,0
FGF4,PCNX1,0
FGF4,PHLPP1,0
FGF4,RAD23A,0
FGF4,RBM4,0
FGF4,SAP30L,0
FGF4,SIKE1,0
FGF4,SOCS5,0
FGF4,TMED3,0
FGF4,TSPYL1,0
FLOT1,SLC36A3,0
FLOT2,PLA2G2F,0
FMR1NB,IP6K1,0
FMR1NB,JRKL,0
FMR1NB,L3MBTL2,0
FMR1NB,LMAN2,0
FMR1NB,MAPK3,0
FMR1NB,MAPKAPK3,0
FMR1NB,NACC1,0
FMR1NB,NFIC,0
FMR1NB,NOTCH1,0
FMR1NB,NR2C2,0
FMR1NB,OSBPL7,0
FMR1NB,PBX2,0
FMR1NB,PLCD1,0
FMR1NB,PRDX3,0
FMR1NB,PRPSAP1,0
FMR1NB,PURA,0
FMR1NB,SLC25A23,0
FMR1NB,TPM4,0
FMR1NB,TRIP10,0
FMR1NB,UBR1,0
FMR1NB,USP12,0
FMR1NB,ZMIZ1,0
FNBP1L,TRPC7,0
FNDC3A,FNDC3B,0
FNDC3B,RXFP3,0
FXR1,GABRA1,0
FXR2,GPR50,0
G3BP1,GLRA2,0
G3BP1,SERPINB12,0
G3BP2,GPR50,0
GABARAPL2,TKTL2,0
GABARAP,PPP3R2,0
GABRA1,GFOD1,0
GABRA1,HDAC1,0
GABRA1,HDAC5,0
GABRA1,HSP90AB1,0
GABRA1,IRF2BP1,0
GABRA1,KDM5B,0
GABRA1,MAP2K1,0
GABRA1,MAPK12,0
GABRA1,MED13,0
GABRA1,MEX3B,0
GABRA1,NACC1,0
GABRA1,PYCR2,0
GABRA1,RARA,0
GABRA1,RBM4B,0
GABRA1,ROCK1,0
GABRA1,SCRN3,0
GABRA1,SMARCD2,0
GABRA1,SPOPL,0
GABRA1,SS18L1,0
GABRA1,TCF3,0
GABRA1,TMED5,0
GABRA1,TRAK1,0
GABRA1,ZNF286B,0
GABRA1,ZNF558,0
GANC,TKTL2,0
GFOD1,KLK12,0
GFOD2,GPR50,0
GFRAL,GPR108,0
GFRAL,HEXB,0
GFRAL,IQGAP3,0
GFRAL,KIF3A,0
GFRAL,LMNB1,0
GFRAL,MAPK12,0
GFRAL,MARK4,0
GFRAL,MTHFD2,0
GFRAL,NME2,0
GFRAL,OAZ2,0
GFRAL,PPIP5K2,0
GFRAL,PPP3CA,0
GFRAL,RC3H1,0
GFRAL,SCRN3,0
GFRAL,STX7,0
GFRAL,TCF12,0
GFRAL,TIGD2,0
GFRAL,TPM4,0
GFRAL,YIPF1,0
GFRAL,ZNF181,0
GFRAL,ZNF561,0
GFRAL,ZSCAN29,0
GGA1,GLRA2,0
GGA1,PRSS37,0
GGA2,GLRA2,0
GGA2,RS1,0
GGA3,KCNK10,0
GIGYF1,GIGYF2,0
GIT1,SERPINA7,0
GIT2,HTR5A,0
GLCCI1,RD3,0
GLCCI1,TKTL2,0
GLRA2,HIST1H4H,0
GLRA2,HSP90AA1,0
GLRA2,IP6K2,0
GLRA2,KIF3A,0
GLRA2,MED13L,0
GLRA2,NBEA,0
GLRA2,PAFAH1B3,0
GLRA2,PRKACB,0
GLRA2,RAD23A,0
GLRA2,SHMT2,0
GLRA2,TMEM14B,0
GLRA2,TMEM50B,0
GLRA2,TMEM63A,0
GLRA2,TNKS2,0
GLRA2,UBE2V2,0
GLRA2,USP4,0
GLRA2,ZDHHC18,0
GLRA2,ZSWIM6,0
GNA13,TPH2,0
GNG10,GNG5,0
GNG10,NDST4,0
GNG5,RXFP3,0
GNG5,TPH2,0
GNPDA1,SERPINB12,0
GNPDA2,MEP1A,0
GNPDA2,RS1,0
GOLPH3L,RNF17,0
GOLPH3L,TSSK1B,0
GOLPH3,GSX2,0
GOLPH3,TPH2,0
GON4L,SERPINB12,0
GOT2,GSX2,0
GPR108,SLC13A1,0
GPR50,MAP3K10,0
GPR50,MAP3K3,0
GPR50,MBD2,0
GPR50,METTL2A,0
GPR50,MOAP1,0
GPR50,NUMB,0
GPR50,RALGAPA1,0
GPR50,RALGPS2,0
GPR50,RBM4B,0
GPR50,RFX1,0
GPR50,SAFB2,0
GPR50,SAR1B,0
GPR50,SEPT8,0
GPR50,SHMT1,0
GPR50,SS18,0
GPR50,TSPYL1,0
GPR50,USP12,0
GPR50,WDFY1,0
GPR50,WDFY2,0
GPX6,HERC4,0
GPX6,HSP90AA1,0
GPX6,ING4,0
GPX6,KAT6B,0
GPX6,LMNB1,0
GPX6,MBTD1,0
GPX6,MOAP1,0
GPX6,NET1,0
GPX6,NFIA,0
GPX6,PPM1B,0
GPX6,SAFB,0
GPX6,SCAMP2,0
GPX6,SLC25A25,0
GPX6,SLC25A33,0
GPX6,SLC41A1,0
GPX6,SMAD1,0
GPX6,SMAP1,0
GPX6,SMARCC1,0
GPX6,TBC1D15,0
GPX6,TMEM14C,0
GPX6,UGGT1,0
GPX6,ULK1,0
GPX6,VAMP2,0
GPX6,YY1AP1,0
GPX6,ZMIZ2,0
GPX6,ZNF136,0
GPX6,ZNF620,0
GPX6,ZNF627,0
GPX6,ZNF747,0
GRK2,SERPINB12,0
GRK4,GRK6,0
GRK6,GSX2,0
GRK6,PLA2G2F,0
GRK6,TSSK1B,0
GSK3B,OPN5,0
GSX2,LATS1,0
GSX2,MKNK1,0
GSX2,MZT2B,0
GSX2,PBX2,0
GSX2,RAB40C,0
GSX2,RBL2,0
GSX2,SEPT8,0
GSX2,SLC12A4,0
GSX2,SYNGR3,0
GSX2,TTC30B,0
GSX2,YIPF2,0
GTF2B,PLA2G2F,0
GTF2H2C,TSSK1B,0
HDAC1,PPP3R2,0
HDAC1,UBQLN3,0
HDAC2,TRPC7,0
HDAC2,UBQLN3,0
HDAC4,TPH2,0
HDAC5,SERPINA7,0
HERC3,RXFP3,0
HERC4,RAX,0
HEXA,HEXB,0
HEXA,MEP1A,0
HEXA,SLC13A1,0
HEXA,UBQLN3,0
HINT2,RS1,0
HIPK1,HIPK3,0
HIPK3,KCNK10,0
HIST2H2BE,NDST4,0
HIST2H2BF,PDILT,0
HIST2H2BF,PNPLA5,0
HMG20B,MEP1A,0
HMG20B,RXFP3,0
HNRNPF,SERPINA7,0
HNRNPH3,RAX,0
HNRNPH3,TRPC7,0
HSP90AA1,PNPLA5,0
HSP90AB1,PPP3R2,0
HTR5A,KCTD5,0
HTR5A,KLHL17,0
HTR5A,MAPK11,0
HTR5A,MAPK8IP3,0
HTR5A,MPP6,0
HTR5A,MPST,0
HTR5A,PDIK1L,0
HTR5A,PUM1,0
HTR5A,R3HDM1,0
HTR5A,SAR1B,0
HTR5A,SERINC1,0
HTR5A,SLC4A3,0
HTR5A,STX10,0
HTR5A,TFCP2,0
HTR5A,TMED9,0
HTR5A,TMEM39B,0
HTR5A,TNKS,0
HTR5A,TOR1A,0
HTR5A,UNC119B,0
HTR5A,USP46,0
HTR5A,VAMP1,0
HTR5A,ZNF26,0
HTR5A,ZNF581,0
HTR5A,ZNF764,0
HTR5A,ZSCAN30,0
IFRD2,UBQLN3,0
IKBKB,RNF17,0
ING4,RXFP3,0
ING5,PDILT,0
IP6K1,IP6K2,0
IP6K1,MEP1A,0
IQGAP1,TPH2,0
IQGAP3,NDST4,0
IQGAP3,SPEM1,0
IRF2BPL,RS1,0
ITSN1,PLA2G2F,0
ITSN1,RAX,0
JAK1,SERPINA7,0
JRKL,TIGD2,0
JRKL,UBQLN3,0
KAT6B,TSSK1B,0
KATNA1,KCNK10,0
KATNAL1,KLK12,0
KATNAL1,RAX,0
KBTBD6,KBTBD7,0
KBTBD6,PRSS37,0
KBTBD6,RD3,0
KCNK10,MAPK1,0
KCNK10,MED13,0
KCNK10,NAP1L4,0
KCNK10,NDFIP2,0
KCNK10,NKIRAS1,0
KCNK10,PPP1CC,0
KCNK10,SLC41A3,0
KCNK10,SPRED2,0
KCNK10,STAM,0
KCNK10,STK17A,0
KCNK10,TSPAN14,0
KCNK10,VAMP2,0
KCNK10,ZNF557,0
KCNK10,ZSCAN21,0
KCTD17,TKTL2,0
KIF3B,PDILT,0
KLC1,PPP3R2,0
KLC4,TKTL2,0
KLHL17,SERPINA7,0
KLK12,LMBR1L,0
KLK12,MCL1,0
KLK12,PSEN2,0
KLK12,SEC24B,0
KLK12,SLC25A36,0
KLK12,SS18,0
KLK12,ZDHHC14,0
KYAT1,NDST4,0
KYAT1,PNPLA5,0
KYAT1,RNF17,0
KYAT3,TPH2,0
L3MBTL2,PRSS37,0
LATS1,LATS2,0
LATS2,TPH2,0
LIN7B,PDILT,0
LIN7B,TPH2,0
LMAN2L,SERPINA7,0
LMBR1L,TPH2,0
LMNB2,PLA2G2F,0
LSM14A,NDST4,0
LSM14B,SERPINA7,0
LUC7L3,PNPLA5,0
MAFG,TKTL2,0
MAFK,SLC36A3,0
MAP2K1,MAP2K2,0
MAP3K2,PRSS37,0
MAP3K9,SERPINB12,0
MAP3K9,UBQLN3,0
MAPK11,MAPK12,0
MAPK1,TPH2,0
MAPK3,SERPINB12,0
MAPKAPK2,TPH2,0
MAPKAPK3,SLC13A1,0
MARK4,PNPLA5,0
MBD2,MBD3,0
MBD3,PNPLA5,0
MBTD1,PNPLA5,0
MCL1,NDST4,0
MED13,MED13L,0
MED13L,PDILT,0
MED13L,PPP3R2,0
MED13,SERPINA7,0
MEF2A,NDST4,0
MEF2A,PRSS37,0
MEP1A,RANBP9,0
MEP1A,RARA,0
MEP1A,RCBTB1,0
MEP1A,SMARCC1,0
MEP1A,SMARCC2,0
MEP1A,SMARCD1,0
MEP1A,STX6,0
MEP1A,TBC1D15,0
MEP1A,TCF12,0
MEP1A,TMED4,0
MEP1A,TOB2,0
MEP1A,TONSL,0
MEP1A,USP28,0
MEP1A,YIF1A,0
METTL2B,PLA2G2F,0
MEX3B,MEX3C,0
MEX3D,PPP3R2,0
MEX3D,SLC36A3,0
MFAP3,UBQLN3,0
MFSD14A,MFSD14B,0
MFSD14A,PLA2G2F,0
MFSD14B,TPH2,0
MOAP1,PNMA1,0
MOB1B,MOB3A,0
MOB1B,SLC13A1,0
MOB1B,TRPC7,0
MPST,SLC36A3,0
MRFAP1L1,PRSS37,0
MTMR3,PLA2G2F,0
MTMR4,RAX,0
MTMR4,RS1,0
MYL6,UBQLN3,0
MZT2A,MZT2B,0
NACC1,NACC2,0
NACC2,SLC36A3,0
NAP1L4,RS1,0
NBEA,RAX,0
NBEA,TRPC7,0
NDFIP1,NDFIP2,0
NDFIP1,NDST4,0
NDFIP1,RS1,0
NDFIP2,RAX,0
NDST4,OSBPL3,0
NDST4,PSEN1,0
NDST4,PURB,0
NDST4,RBMS2,0
NDST4,RNF19A,0
NDST4,SMAP2,0
NDST4,SNTB2,0
NDST4,STAT3,0
NDST4,STK17B,0
NDST4,TFCP2,0
NDST4,TMEM50B,0
NDST4,TMEM63A,0
NDST4,TOR1B,0
NDST4,TPM3,0
NDST4,UGGT2,0
NDST4,YIF1A,0
NDST4,ZNF562,0
NDST4,ZNF764,0
NET1,SPEM1,0
NFIA,NFIC,0
NFIA,PPP3R2,0
NFIC,RS1,0
NIPSNAP1,OPN5,0
NIPSNAP2,SPEM1,0
NKIRAS1,PLA2G2F,0
NME2,PDILT,0
NME2,SERPINA7,0
NOL6,UBQLN3,0
NOTCH1,NOTCH2,0
NOTCH1,SERPINB12,0
NR1D1,TKTL2,0
NR1D2,PNPLA5,0
NR2C2,SLC36A3,0
NT5DC2,NT5DC3,0
NT5DC3,OPN5,0
NT5DC3,RAX,0
NUCB2,PDILT,0
NUMBL,PLA2G2F,0
NUMBL,UBQLN3,0
OPN5,PAFAH1B3,0
OPN5,PRKAG2,0
OPN5,TRIM24,0
OPN5,TTC30B,0
OPN5,USP25,0
OPN5,WASF1,0
OPN5,WDFY1,0
OPN5,ZNF324,0
OPN5,ZNF354A,0
OPN5,ZNF562,0
OPN5,ZNF76,0
ORMDL2,SERPINB12,0
ORMDL3,RNF17,0
ORMDL3,SPEM1,0
OSBPL3,TSSK1B,0
PACS1,PPP3R2,0
PACS2,TSSK1B,0
PACSIN2,PACSIN3,0
PACSIN2,RS1,0
PACSIN2,SPEM1,0
PAFAH1B2,PAFAH1B3,0
PAFAH1B2,RNF17,0
PANK1,SLC13A1,0
PANK2,SERPINB12,0
PANK3,TSSK1B,0
PARP1,TRPC7,0
PBX2,PBX3,0
PBX2,PBX4,0
PBX2,SERPINB12,0
PBX2,SLC36A3,0
PBX4,PNPLA5,0
PCMTD2,SERPINA7,0
PCMTD2,UBQLN3,0
PCNX1,SLC13A1,0
PDIK1L,SLC36A3,0
PDIK1L,TSSK1B,0
PDILT,PHIP,0
PDILT,PPM1A,0
PDILT,R3HDM1,0
PDILT,RC3H2,0
PDILT,RPS6KB1,0
PDILT,RPS6KB2,0
PDILT,SCRN2,0
PDILT,SNX5,0
PDILT,UBTD2,0
PDILT,WASF2,0
PDILT,ZDHHC8,0
PDILT,ZKSCAN3,0
PDILT,ZNF324B,0
PDILT,ZNF552,0
PDILT,ZNF76,0
PHLPP1,PRSS37,0
PHTF1,PHTF2,0
PIP5K1A,SERPINB12,0
PIP5K1C,PRSS37,0
PITPNM2,PLA2G2F,0
PKN1,SERPINB12,0
PKN2,SERPINB12,0
PKN3,TSSK1B,0
PKN3,UBQLN3,0
PLA2G2F,RSBN1,0
PLA2G2F,SAFB,0
PLA2G2F,SAR1A,0
PLA2G2F,SESN1,0
PLA2G2F,UBE2R2,0
PLA2G2F,ZDHHC3,0
PLA2G2F,ZKSCAN1,0
PLA2G2F,ZKSCAN3,0
PLA2G2F,ZNF785,0
PLCD1,SLC36A3,0
PLCD4,TRPC7,0
PLEKHF1,SERPINA7,0
PNMA1,TRPC7,0
PNPLA5,PRDX3,0
PNPLA5,RHOG,0
PNPLA5,RSBN1L,0
PNPLA5,SGTB,0
PNPLA5,SMAD1,0
PNPLA5,SMAP1,0
PNPLA5,SOCS4,0
PNPLA5,UBE2V2,0
PNPLA5,USP4,0
PPARA,PPARD,0
PPARA,TPH2,0
PPIP5K1,RAX,0
PPIP5K2,RAX,0
PPM1A,SLC13A1,0
PPP1CC,PPP2CB,0
PPP3CA,TPH2,0
PPP3CB,PPP3CC,0
PPP3CB,SLC13A1,0
PPP3CB,SPEM1,0
PPP3R2,RC3H1,0
PPP3R2,SPOP,0
PPP3R2,SPRED1,0
PPP3R2,SUCLA2,0
PPP3R2,TOB1,0
PPP3R2,UBP1,0
PRDX3,RD3,0
PRKACA,SERPINA7,0
PRKACA,SERPINB12,0
PRPSAP1,RNF17,0
PRSS37,RCBTB2,0
PRSS37,RNF44,0
PRSS37,RPS6KB2,0
PRSS37,SLC25A23,0
PRSS37,SUCLG2,0
PRSS37,TMEM63B,0
PRSS37,TOM1,0
PRSS37,TSPAN14,0
PRSS37,UBAP2,0
PRSS37,ZKSCAN1,0
PRSS37,ZNF169,0
PRSS37,ZNF611,0
PSEN2,RXFP3,0
PUM1,RAX,0
PUM2,SLC36A3,0
PURA,SPEM1,0
PYCR2,TSSK1B,0
R3HDM1,R3HDM2,0
RALGAPA1,RALGAPA2,0
RALGPS2,SPEM1,0
RANBP10,SPEM1,0
RANBP10,TKTL2,0
RANBP9,TKTL2,0
RAPGEF2,SLC13A1,0
RARA,RARG,0
RAX,RFXANK,0
RAX,RNF19B,0
RAX,ROCK2,0
RAX,SAFB2,0
RAX,SHMT1,0
RAX,SLC41A1,0
RAX,TBC1D22A,0
RAX,TRIM5,0
RAX,UBE2V1,0
RAX,VAMP1,0
RAX,ZNF557,0
RBL1,UBQLN3,0
RC3H2,SERPINB12,0
RD3,RNF122,0
RD3,TMED1,0
RD3,TPM3,0
RD3,WASF1,0
RD3,WASF2,0
RD3,ZDHHC3,0
RFX1,RXFP3,0
RFX1,SERPINA7,0
RHOC,RHOG,0
RHOC,UBQLN3,0
RIC8B,TKTL2,0
RING1,RNF2,0
RING1,SERPINB12,0
RNF17,SNX2,0
RNF17,SRSF4,0
RNF17,TMEM50A,0
RNF17,UBAP2L,0
RNF17,WDFY2,0
RNF185,TRPC7,0
RNF19A,TRPC7,0
RNF19B,SPEM1,0
RNF24,SERPINA7,0
RNF5,SERPINA7,0
RNF5,SERPINB12,0
RPS5,SERPINB12,0
RS1,SESN1,0
RS1,TMEM14C,0
RS1,TNKS,0
RS1,UBE2R2,0
RS1,YIF1A,0
RS1,ZKSCAN4,0
RS1,ZNF581,0
RXFP3,VDAC2,0
RXFP3,VDAC3,0
