gene1,gene2
SULT1B1,SULT1C2
SULT1B1,SULT1E1
SULT1B1,SULT2A1
SULT1B1,SULT2B1
SULT1C2,SULT1A1
SULT1C2,SULT1A2
SULT1C2,SULT1A3
SULT1C2,SULT1B1
SULT1C2,SULT1E1
SULT1C2,SULT2A1
SULT1C2,SULT2B1
SULT1E1,SULT1A1
SULT1E1,SULT1A2
SULT1E1,SULT1A3
SULT1E1,SULT1B1
SULT1E1,SULT1C2
SULT1E1,SULT2A1
SULT1E1,SULT2B1
SULT2A1,SULT1A1
SULT2A1,SULT1A2
SULT2A1,SULT1A3
SULT2A1,SULT1B1
SULT2A1,SULT1C2
SULT2A1,SULT1E1
SULT2A1,SULT2B1
SULT2B1,SULT1A1
SULT2B1,SULT1A2
SULT2B1,SULT1A3
SULT2B1,SULT1B1
SULT2B1,SULT1C2
SULT2B1,SULT1E1
SULT2B1,SULT2A1
SUMO1,SUMO3
SUMO1,SUMO4
SUMO3,SUMO1
SUMO3,SUMO4
SUMO4,SUMO1
SUMO4,SUMO3
SUN1,SPAG4
SUN1,SUN2
SUN2,SPAG4
SUN2,SUN1
SUSD4,SUSD6
SUSD6,SUSD4
SUV39H1,EHMT1
SUV39H1,EHMT2
SUV39H1,SETDB1
SUV39H1,SUV39H2
SUV39H2,ASH1L
SUV39H2,EHMT1
SUV39H2,EHMT2
SUV39H2,NSD1
SUV39H2,NSD2
SUV39H2,NSD3
SUV39H2,SETDB1
SUV39H2,SUV39H1
SV2A,SV2B
SV2A,SV2C
SV2B,SV2A
SV2B,SV2C
SV2C,SV2A
SV2C,SV2B
SVEP1,CR2
SVIL,AVIL
SVIL,CAPG
SVIL,GSN
SVIL,SCIN
SVIL,VIL1
SVIL,VILL
SWAP70,DEF6
SYBU,SNPH
SYK,EGFR
SYK,ERBB2
SYK,ERBB3
SYK,ERBB4
SYK,PTK2
SYK,PTK2B
SYK,ZAP70
SYN1,SYN3
SYN3,SYN1
SYNCRIP,A1CF
SYNCRIP,HNRNPR
SYNCRIP,RBM47
SYNE1,CLMN
SYNE1,SYNE2
SYNE2,CLMN
SYNE2,SYNE1
SYNGR1,SYNGR2
SYNGR1,SYNGR3
SYNGR1,SYNGR4
SYNGR2,SYNGR1
SYNGR2,SYNGR3
SYNGR2,SYNGR4
SYNGR3,SYNGR1
SYNGR3,SYNGR2
SYNGR3,SYNGR4
SYNGR4,SYNGR1
SYNGR4,SYNGR2
SYNGR4,SYNGR3
SYNJ1,INPP5B
SYNJ1,INPP5E
SYNJ1,INPP5K
SYNJ1,OCRL
SYNJ1,RNF185
SYNJ1,SYNJ2
SYNJ2,INPP5B
SYNJ2,INPP5E
SYNJ2,INPP5K
SYNJ2,OCRL
SYNJ2,SYNJ1
SYNPO,SYNPO2L
SYNPO2L,SYNPO
SYP,SYPL1
SYPL1,SYP
SYT1,SYT11
SYT1,SYT2
SYT1,SYT5
SYT11,SYT1
SYT11,SYT2
SYT11,SYT5
SYT12,SYT13
SYT12,SYT17
SYT13,SYT12
SYT13,SYT17
SYT17,SYT12
SYT17,SYT13
SYT2,SYT1
SYT2,SYT11
SYT2,SYT5
SYT5,SYT1
SYT5,SYT11
SYT5,SYT2
SYTL2,DOC2A
SYTL2,DOC2B
TAAR1,TAAR2
TAAR1,TAAR5
TAAR1,TAAR6
TAAR1,TAAR8
TAAR1,TAAR9
TAAR2,TAAR1
TAAR2,TAAR5
TAAR2,TAAR6
TAAR2,TAAR8
TAAR2,TAAR9
TAAR5,TAAR1
TAAR5,TAAR2
TAAR5,TAAR6
TAAR5,TAAR8
TAAR5,TAAR9
TAAR6,TAAR1
TAAR6,TAAR2
TAAR6,TAAR5
TAAR6,TAAR8
TAAR6,TAAR9
TAAR8,TAAR1
TAAR8,TAAR2
TAAR8,TAAR5
TAAR8,TAAR6
TAAR8,TAAR9
TAAR9,TAAR1
TAAR9,TAAR2
TAAR9,TAAR5
TAAR9,TAAR6
TAAR9,TAAR8
TAB2,TAB3
TAB3,TAB2
TACC1,TACC2
TACC1,TACC3
TACC2,TACC1
TACC2,TACC3
TACC3,TACC1
TACC3,TACC2
TACR1,GPR83
TACR1,PROKR2
TACR1,TACR2
TACR1,TACR3
TACR2,GPR83
TACR2,PROKR1
TACR2,PROKR2
TACR2,TACR1
TACR2,TACR3
TACR3,GPR83
TACR3,PROKR1
TACR3,PROKR2
TACR3,TACR1
TACR3,TACR2
TACSTD2,EPCAM
TAF15,EWSR1
TAF15,FUS
TAF4,TAF4B
TAF4B,TAF4
TAF5,TAF5L
TAF5L,BRWD1
TAF5L,PHIP
TAF5L,TAF5
TAF6,TAF6L
TAF6L,TAF6
TAF7,TAF7L
TAF7L,TAF7
TAF9,TAF9B
TAF9B,TAF9
TAGLN,CNN1
TAGLN,CNN2
TAGLN,CNN3
TAGLN,TAGLN2
TAGLN,TAGLN3
TAGLN2,CNN1
TAGLN2,CNN2
TAGLN2,CNN3
TAGLN2,TAGLN
TAGLN2,TAGLN3
TAGLN3,CNN1
TAGLN3,CNN2
TAGLN3,CNN3
TAGLN3,TAGLN
TAGLN3,TAGLN2
TAL1,HAND2
TAL1,LYL1
TAL1,NHLH1
TAL1,NHLH2
TAL1,TAL2
TAL1,TCF15
TAL1,TWIST1
TAL1,TWIST2
TAL2,HAND1
TAL2,HAND2
TAL2,LYL1
TAL2,NHLH1
TAL2,NHLH2
TAL2,TAL1
TAL2,TCF15
TAL2,TWIST1
TAL2,TWIST2
TAOK1,MAP4K4
TAOK1,MINK1
TAOK1,TAOK2
TAOK1,TAOK3
TAOK1,TNIK
TAOK2,TAOK1
TAOK2,TAOK3
TAOK3,MAP4K4
TAOK3,MINK1
TAOK3,TAOK1
TAOK3,TAOK2
TAOK3,TNIK
TAP1,ABCB8
TAP1,ABCB9
TAP1,TAP2
TAP2,ABCB8
TAP2,ABCB9
TAP2,TAP1
TAPBP,TAPBPL
TAPBPL,TAPBP
TARBP2,PRKRA
TARDBP,HNRNPAB
TARDBP,HNRNPD
TARDBP,HNRNPDL
TARDBP,MSI1
TARS1,MRPL39
TARS1,TARS2
TARS2,MRPL39
TARS2,TARS1
TAS2R1,TAS2R10
TAS2R1,TAS2R13
TAS2R1,TAS2R14
TAS2R1,TAS2R16
TAS2R1,TAS2R3
TAS2R1,TAS2R4
TAS2R1,TAS2R7
TAS2R1,TAS2R8
TAS2R1,TAS2R9
TAS2R10,TAS2R1
TAS2R10,TAS2R13
TAS2R10,TAS2R14
TAS2R10,TAS2R16
TAS2R10,TAS2R3
TAS2R10,TAS2R4
TAS2R10,TAS2R7
TAS2R10,TAS2R8
TAS2R10,TAS2R9
TAS2R13,TAS2R1
TAS2R13,TAS2R10
TAS2R13,TAS2R14
TAS2R13,TAS2R16
TAS2R13,TAS2R3
TAS2R13,TAS2R4
TAS2R13,TAS2R7
TAS2R13,TAS2R8
TAS2R13,TAS2R9
TAS2R14,TAS2R1
TAS2R14,TAS2R10
TAS2R14,TAS2R13
TAS2R14,TAS2R16
TAS2R14,TAS2R3
TAS2R14,TAS2R4
TAS2R14,TAS2R7
TAS2R14,TAS2R8
TAS2R14,TAS2R9
TAS2R16,TAS2R1
TAS2R16,TAS2R10
TAS2R16,TAS2R13
TAS2R16,TAS2R14
TAS2R16,TAS2R3
TAS2R16,TAS2R4
TAS2R16,TAS2R7
TAS2R16,TAS2R8
TAS2R16,TAS2R9
TAS2R3,TAS2R1
TAS2R3,TAS2R10
TAS2R3,TAS2R13
TAS2R3,TAS2R14
TAS2R3,TAS2R16
TAS2R3,TAS2R4
TAS2R3,TAS2R7
TAS2R3,TAS2R8
TAS2R3,TAS2R9
TAS2R4,TAS2R1
TAS2R4,TAS2R10
TAS2R4,TAS2R13
TAS2R4,TAS2R14
TAS2R4,TAS2R16
TAS2R4,TAS2R3
TAS2R4,TAS2R7
TAS2R4,TAS2R8
TAS2R4,TAS2R9
TAS2R7,TAS2R1
TAS2R7,TAS2R10
TAS2R7,TAS2R13
TAS2R7,TAS2R14
TAS2R7,TAS2R16
TAS2R7,TAS2R3
TAS2R7,TAS2R4
TAS2R7,TAS2R8
TAS2R7,TAS2R9
TAS2R8,TAS2R1
TAS2R8,TAS2R10
TAS2R8,TAS2R13
TAS2R8,TAS2R14
TAS2R8,TAS2R16
TAS2R8,TAS2R3
TAS2R8,TAS2R4
TAS2R8,TAS2R7
TAS2R8,TAS2R9
TAS2R9,TAS2R1
TAS2R9,TAS2R10
TAS2R9,TAS2R13
TAS2R9,TAS2R14
TAS2R9,TAS2R16
TAS2R9,TAS2R3
TAS2R9,TAS2R4
TAS2R9,TAS2R7
TAS2R9,TAS2R8
TASP1,AGA
TASP1,ASRGL1
TAX1BP1,CALCOCO1
TAX1BP1,CALCOCO2
TBC1D1,RABGAP1
TBC1D1,RABGAP1L
TBC1D1,TBC1D4
TBC1D10B,GRTP1
TBC1D13,TBC1D5
TBC1D15,SGSM2
TBC1D15,TBC1D16
TBC1D15,TBC1D17
TBC1D16,TBC1D15
TBC1D16,TBC1D17
TBC1D17,SGSM2
TBC1D17,TBC1D15
TBC1D17,TBC1D16
TBC1D2,GRTP1
TBC1D2,TBC1D2B
TBC1D22A,TBC1D22B
TBC1D22B,TBC1D22A
TBC1D2B,GRTP1
TBC1D2B,TBC1D2
TBC1D4,RABGAP1
TBC1D4,RABGAP1L
TBC1D4,TBC1D1
TBC1D5,TBC1D13
TBC1D8,TBC1D8B
TBC1D8,TBC1D9
TBC1D8,TBC1D9B
TBC1D8B,TBC1D8
TBC1D8B,TBC1D9
TBC1D8B,TBC1D9B
TBC1D9,TBC1D8
TBC1D9,TBC1D8B
TBC1D9,TBC1D9B
TBC1D9B,TBC1D8
TBC1D9B,TBC1D8B
TBC1D9B,TBC1D9
TBCB,CEP350
TBCB,CLIP1
TBCB,CLIP2
TBCB,CLIP3
TBCB,CLIP4
TBK1,IKBKE
TBL1X,TBL1XR1
TBL1X,TBL1Y
TBL1XR1,TBL1X
TBL1XR1,TBL1Y
TBL1Y,TBL1X
TBL1Y,TBL1XR1
TBP,TBPL1
TBPL1,TBP
TBR1,MGA
TBR1,TBX19
TBR1,TBX21
TBR1,TBXT
TBX1,TBX10
TBX1,TBX2
TBX1,TBX20
TBX1,TBX3
TBX1,TBX4
TBX1,TBX5
TBX1,TBX6
TBX10,TBX1
TBX10,TBX2
TBX10,TBX20
TBX10,TBX3
TBX10,TBX4
TBX10,TBX5
TBX10,TBX6
TBX19,MGA
TBX19,TBR1
TBX19,TBX21
TBX19,TBXT
TBX2,TBX1
TBX2,TBX10
TBX2,TBX20
TBX2,TBX3
TBX2,TBX4
TBX2,TBX5
TBX2,TBX6
TBX20,TBX1
TBX20,TBX10
TBX20,TBX2
TBX20,TBX3
TBX20,TBX4
TBX20,TBX5
TBX20,TBX6
TBX21,MGA
TBX21,TBR1
TBX21,TBX19
TBX21,TBXT
TBX3,TBX1
TBX3,TBX10
TBX3,TBX2
TBX3,TBX20
TBX3,TBX4
TBX3,TBX5
TBX3,TBX6
TBX4,TBX1
TBX4,TBX10
TBX4,TBX2
TBX4,TBX20
TBX4,TBX3
TBX4,TBX5
TBX4,TBX6
TBX5,TBX1
TBX5,TBX10
TBX5,TBX2
TBX5,TBX20
TBX5,TBX3
TBX5,TBX4
TBX5,TBX6
TBX6,TBX1
TBX6,TBX10
TBX6,TBX2
TBX6,TBX20
TBX6,TBX3
TBX6,TBX4
TBX6,TBX5
TBXA2R,PTGDR
TBXA2R,PTGER1
TBXA2R,PTGER2
TBXA2R,PTGER3
TBXA2R,PTGER4
TBXA2R,PTGFR
TBXA2R,PTGIR
TBXAS1,CYP27B1
TBXAS1,CYP3A4
TBXAS1,CYP3A43
TBXAS1,CYP3A5
TBXAS1,CYP3A7
TBXAS1,CYP46A1
TBXT,MGA
TBXT,TBR1
TBXT,TBX19
TBXT,TBX21
TCEA1,TCEA2
TCEA2,TCEA1
TCEAL1,TCEAL9
TCEAL2,TCEAL4
TCEAL4,TCEAL2
TCEAL9,TCEAL1
TCF12,TCF3
TCF12,TCF4
TCF15,HAND1
TCF15,HAND2
TCF15,LYL1
TCF15,NHLH1
TCF15,NHLH2
TCF15,TAL1
TCF15,TAL2
TCF15,TWIST1
TCF15,TWIST2
TCF20,RAI1
TCF21,MSC
TCF3,TCF12
TCF3,TCF4
TCF4,TCF12
TCF4,TCF3
TCF7,LEF1
TCF7,TCF7L1
TCF7,TCF7L2
TCF7L1,LEF1
TCF7L1,TCF7
TCF7L1,TCF7L2
TCF7L2,LEF1
TCF7L2,TCF7
TCF7L2,TCF7L1
TCHH,CRNN
TCIRG1,ATP6V0A1
TCIRG1,ATP6V0A2
TCIRG1,ATP6V0A4
TCL1A,TCL1B
TCL1B,TCL1A
TCN1,CBLIF
TCN1,TCN2
TCN2,CBLIF
TCN2,TCN1
TCP11,TCP11L1
TCP11L1,TCP11
TCTN1,TCTN3
TCTN3,TCTN1
TDRD9,DHX9
TEAD1,TEAD2
TEAD1,TEAD3
TEAD1,TEAD4
TEAD2,TEAD1
TEAD2,TEAD3
TEAD2,TEAD4
TEAD3,TEAD1
TEAD3,TEAD2
TEAD3,TEAD4
TEAD4,TEAD1
TEAD4,TEAD2
TEAD4,TEAD3
TEC,ABL1
TEC,ABL2
TEC,BMX
TEC,BTK
TEC,CSK
TEC,FER
TEC,FES
TEC,ITK
TEC,MATK
TEC,TXK
TECPR2,HPS5
TECTA,FCGBP
TEF,DBP
TEF,HLF
TEK,STYK1
TEK,TIE1
TENM1,TENM3
TENM1,TENM4
TENM3,TENM1
TENM3,TENM4
TENM4,TENM1
TENM4,TENM3
TENM4,WIF1
TENT5A,TENT5C
TENT5C,TENT5A
TEP1,RRP9
TERF1,TERF2
TERF2,TERF1
TES,LMCD1
TES,PRICKLE3
TESC,CHP1
TESC,CHP2
TESC,PPP3R1
TESC,PPP3R2
TESK1,LIMK1
TESK1,LIMK2
TESK1,TESK2
TESK2,LIMK1
TESK2,LIMK2
TESK2,TESK1
TESPA1,ITPRID2
TEX13A,TEX13B
TEX13B,TEX13A
TEX28,TMCC1
TEX28,TMCC2
TF,LTF
TF,MELTF
TFAP2A,TFAP2B
TFAP2A,TFAP2C
TFAP2B,TFAP2A
TFAP2B,TFAP2C
TFAP2C,TFAP2A
TFAP2C,TFAP2B
TFB1M,DIMT1
TFCP2,GRHL2
TFCP2,GRHL3
TFCP2,TFCP2L1
TFCP2,UBP1
TFCP2L1,GRHL2
TFCP2L1,GRHL3
TFCP2L1,TFCP2
TFCP2L1,UBP1
TFDP1,TFDP2
TFDP1,TFDP3
TFDP2,TFDP1
TFDP2,TFDP3
TFDP3,TFDP1
TFDP3,TFDP2
TFE3,MITF
TFE3,TFEB
TFE3,TFEC
TFEB,MITF
TFEB,TFE3
TFEB,TFEC
TFEC,MITF
TFEC,TFE3
TFEC,TFEB
TFF1,TFF2
TFF1,TFF3
TFF2,TFF1
TFF2,TFF3
TFF3,TFF1
TFF3,TFF2
TFPI,SPINT1
TFPI,SPINT2
TFPI,SPINT3
TFPI,TFPI2
TFPI2,SPINT1
TFPI2,SPINT2
TFPI2,SPINT3
TFPI2,TFPI
TFR2,NAALAD2
TFR2,NAALADL1
TFR2,TFRC
TFRC,NAALAD2
TFRC,NAALADL1
TFRC,TFR2
TGDS,GALE
TGDS,UXS1
TGFB1,GDF11
TGFB1,INHBA
TGFB1,INHBE
TGFB1,MSTN
TGFB1,TGFB2
TGFB1,TGFB3
TGFB1I1,FHL2
TGFB1I1,FHL3
TGFB1I1,FHL5
TGFB1I1,LDB3
TGFB1I1,LPXN
TGFB1I1,PDLIM5
TGFB1I1,PDLIM7
TGFB1I1,PXN
TGFB2,MSTN
TGFB2,TGFB1
TGFB2,TGFB3
TGFB3,GDF11
TGFB3,INHBE
TGFB3,MSTN
TGFB3,TGFB1
TGFB3,TGFB2
TGFBI,POSTN
TGFBR1,ACVR1
TGFBR1,ACVR1B
TGFBR1,ACVR2A
TGFBR1,ACVR2B
TGFBR1,ACVRL1
TGFBR1,AMHR2
TGFBR1,BMPR1A
TGFBR1,BMPR1B
TGFBR1,BMPR2
TGFBR1,TGFBR2
TGFBR2,ACVR1
TGFBR2,ACVR1B
TGFBR2,ACVR2A
TGFBR2,ACVR2B
TGFBR2,ACVRL1
TGFBR2,AMHR2
TGFBR2,BMPR1A
TGFBR2,BMPR1B
TGFBR2,BMPR2
TGFBR2,TGFBR1
TGFBR3,ENG
TGFBRAP1,VPS39
TGIF1,TGIF2
TGIF1,TGIF2LY
TGIF2,MEIS2
TGIF2,PKNOX2
TGIF2,TGIF1
TGIF2,TGIF2LY
TGIF2LY,MEIS2
TGIF2LY,PKNOX1
TGIF2LY,PKNOX2
TGIF2LY,TGIF1
TGIF2LY,TGIF2
TGM1,EPB42
TGM1,F13A1
TGM1,TGM2
TGM1,TGM3
TGM1,TGM4
TGM1,TGM5
TGM2,EPB42
TGM2,F13A1
TGM2,TGM1
TGM2,TGM3
TGM2,TGM4
TGM2,TGM5
TGM3,EPB42
TGM3,F13A1
TGM3,TGM1
TGM3,TGM2
TGM3,TGM4
TGM3,TGM5
TGM4,EPB42
TGM4,F13A1
TGM4,TGM1
TGM4,TGM2
TGM4,TGM3
TGM4,TGM5
TGM5,EPB42
TGM5,F13A1
TGM5,TGM1
TGM5,TGM2
TGM5,TGM3
TGM5,TGM4
TH,PAH
TH,TPH1
THAP1,THAP3
THAP1,THAP4
THAP3,THAP1
THAP3,THAP4
THAP4,THAP1
THAP4,THAP3
THBD,CD248
THBD,CD93
THBD,SCUBE1
THBD,SCUBE2
THBS1,CFP
THBS1,COMP
THBS1,THBS2
THBS1,THBS3
THBS1,THBS4
THBS2,CFP
THBS2,COMP
THBS2,THBS1
THBS2,THBS3
THBS2,THBS4
THBS3,COMP
THBS3,THBS1
THBS3,THBS2
THBS3,THBS4
THBS4,COMP
THBS4,THBS1
THBS4,THBS2
THBS4,THBS3
THNSL1,THNSL2
THNSL2,THNSL1
THRA,NR1H2
THRA,NR1H3
THRA,NR1H4
THRA,NR1I2
THRA,NR1I3
THRA,RARA
THRA,RARB
THRA,RARG
THRA,THRB
THRA,VDR
THRAP3,BCLAF1
THRB,NR1H2
THRB,NR1H3
THRB,NR1H4
THRB,NR1I2
THRB,NR1I3
THRB,RARA
THRB,RARB
THRB,RARG
THRB,THRA
THRB,VDR
THSD4,ADAMTSL2
THSD4,ADAMTSL3
THSD4,ADAMTSL4
THSD7A,SPON1
TIA1,TIAL1
TIAL1,TIA1
TIAM1,TIAM2
TIAM2,TIAM1
TIE1,STYK1
TIE1,TEK
TIMM17A,TIMM17B
TIMM17B,TIMM17A
TIMM8A,TIMM8B
TIMM8B,TIMM8A
TIMP1,TIMP2
TIMP1,TIMP3
TIMP1,TIMP4
TIMP2,TIMP1
TIMP2,TIMP3
TIMP2,TIMP4
TIMP3,TIMP1
TIMP3,TIMP2
TIMP3,TIMP4
TIMP4,TIMP1
TIMP4,TIMP2
TIMP4,TIMP3
TINAGL1,CTSB
TINAGL1,CTSC
TINAGL1,CTSO
TINAGL1,CTSZ
TIPARP,PARP11
TIPARP,PARP12
TIPARP,ZC3HAV1
TJAP1,BEGAIN
TJP1,DLG1
TJP1,DLG2
TJP1,DLG3
TJP1,DLG4
TJP1,TJP2
TJP1,TJP3
TJP2,DLG3
TJP2,DLG4
TJP2,TJP1
TJP2,TJP3
TJP3,DLG3
TJP3,DLG4
TJP3,TJP1
TJP3,TJP2
TK2,DCK
TK2,DGUOK
TKT,TKTL1
TKTL1,TKT
TLE1,TLE2
TLE1,TLE3
TLE1,TLE4
TLE1,TLE5
TLE1,TLE6
TLE2,TLE1
TLE2,TLE3
TLE2,TLE4
TLE2,TLE5
TLE2,TLE6
TLE3,TLE1
TLE3,TLE2
TLE3,TLE4
TLE3,TLE5
TLE3,TLE6
TLE4,TLE1
TLE4,TLE2
TLE4,TLE3
TLE4,TLE5
TLE4,TLE6
TLE5,TLE1
TLE5,TLE2
TLE5,TLE3
TLE5,TLE4
TLE6,TLE1
TLE6,TLE2
TLE6,TLE3
TLE6,TLE4
TLK1,TLK2
TLK2,TLK1
TLL1,BMP1
TLL1,CUBN
TLL1,NETO2
TLL1,PCOLCE
TLL1,PCOLCE2
TLL1,TLL2
TLL2,BMP1
TLL2,CUBN
TLL2,NETO2
TLL2,PCOLCE
TLL2,PCOLCE2
TLL2,TLL1
TLN1,HIP1
TLN1,HIP1R
TLN1,TLN2
TLN2,HIP1
TLN2,HIP1R
TLN2,TLN1
TLR1,TLR2
TLR1,TLR4
TLR1,TLR6
TLR2,TLR1
TLR2,TLR4
TLR2,TLR6
TLR2,TLR7
TLR2,TLR8
TLR2,TLR9
TLR3,CD180
TLR3,TLR4
TLR3,TLR5
TLR3,TLR7
TLR3,TLR8
TLR3,TLR9
TLR4,TLR1
TLR4,TLR2
TLR4,TLR3
TLR4,TLR6
TLR4,TLR7
TLR4,TLR8
TLR4,TLR9
TLR5,TLR3
TLR5,TLR7
TLR5,TLR8
TLR5,TLR9
TLR6,TLR1
TLR6,TLR2
TLR6,TLR4
TLR7,CD180
TLR7,TLR2
TLR7,TLR3
TLR7,TLR4
TLR7,TLR5
TLR7,TLR8
TLR7,TLR9
TLR8,CD180
TLR8,TLR2
TLR8,TLR3
TLR8,TLR4
TLR8,TLR5
TLR8,TLR7
TLR8,TLR9
TLR9,CD180
TLR9,TLR2
TLR9,TLR3
TLR9,TLR4
TLR9,TLR5
TLR9,TLR7
TLR9,TLR8
TLX1,BARX1
TLX1,BARX2
TLX1,HHEX
TLX1,LBX1
TLX1,TLX2
TLX1,TLX3
TLX2,BARX1
TLX2,HHEX
TLX2,HLX
TLX2,LBX1
TLX2,TLX1
TLX2,TLX3
TLX3,BARX1
TLX3,BARX2
TLX3,HHEX
TLX3,HLX
TLX3,LBX1
TLX3,TLX1
TLX3,TLX2
TM2D1,TM2D3
TM2D3,TM2D1
TM4SF1,TM4SF4
TM4SF1,TM4SF5
TM4SF4,TM4SF1
TM4SF4,TM4SF5
TM4SF5,TM4SF1
TM4SF5,TM4SF4
TM7SF2,DHCR7
TM7SF2,LBR
TM9SF2,TM9SF3
TM9SF2,TM9SF4
TM9SF3,TM9SF2
TM9SF3,TM9SF4
TM9SF4,TM9SF2
TM9SF4,TM9SF3
TMBIM1,FAIM2
TMBIM1,GRINA
TMBIM1,TMBIM4
TMBIM4,FAIM2
TMBIM4,GRINA
TMBIM4,TMBIM1
TMC5,TMC6
TMC5,TMC7
TMC6,TMC5
TMC6,TMC7
TMC7,TMC5
TMC7,TMC6
TMCC1,TEX28
TMCC1,TMCC2
TMCC2,TEX28
TMCC2,TMCC1
TMED1,TMED2
TMED1,TMED3
TMED1,TMED5
TMED1,TMED7
TMED2,TMED1
TMED2,TMED3
TMED2,TMED5
TMED2,TMED7
TMED3,TMED1
TMED3,TMED2
TMED3,TMED5
TMED3,TMED7
TMED5,TMED1
TMED5,TMED2
TMED5,TMED3
TMED5,TMED7
TMED7,TMED1
TMED7,TMED2
TMED7,TMED3
TMED7,TMED5
TMEM106B,TMEM106C
TMEM106C,TMEM106B
TMEM131,TMEM131L
TMEM131L,TMEM131
TMEM14A,TMEM14B
TMEM14B,TMEM14A
TMEM176A,TMEM176B
TMEM176B,TMEM176A
TMEM184B,TMEM184C
TMEM184C,TMEM184B
TMEM39A,TMEM39B
TMEM39B,TMEM39A
TMEM47,PERP
TMEM50A,TMEM50B
TMEM50B,TMEM50A
TMEM59,TMEM59L
TMEM59L,TMEM59
TMEM8B,PGAP6
TMLHE,BBOX1
TMOD1,LMOD1
TMOD1,TMOD2
TMOD1,TMOD3
TMOD2,LMOD1
TMOD2,TMOD1
TMOD2,TMOD3
TMOD3,LMOD1
TMOD3,TMOD1
TMOD3,TMOD2
TMPRSS11D,ACR
TMPRSS11D,TMPRSS11E
TMPRSS11E,ACR
TMPRSS11E,TMPRSS11D
TMPRSS15,F11
TMPRSS15,HPN
TMPRSS15,KLKB1
TMPRSS15,ST14
TMPRSS15,TMPRSS2
TMPRSS15,TMPRSS3
TMPRSS15,TMPRSS4
TMPRSS15,TMPRSS5
TMPRSS15,TMPRSS6
TMPRSS2,CORIN
TMPRSS2,F11
TMPRSS2,HPN
TMPRSS2,KLKB1
TMPRSS2,ST14
TMPRSS2,TMPRSS15
TMPRSS2,TMPRSS3
TMPRSS2,TMPRSS4
TMPRSS2,TMPRSS5
TMPRSS2,TMPRSS6
TMPRSS3,CORIN
TMPRSS3,F11
TMPRSS3,HPN
TMPRSS3,KLKB1
TMPRSS3,ST14
TMPRSS3,TMPRSS15
TMPRSS3,TMPRSS2
TMPRSS3,TMPRSS4
TMPRSS3,TMPRSS5
TMPRSS3,TMPRSS6
TMPRSS4,CORIN
TMPRSS4,F11
TMPRSS4,HPN
TMPRSS4,KLKB1
TMPRSS4,ST14
TMPRSS4,TMPRSS15
TMPRSS4,TMPRSS2
TMPRSS4,TMPRSS3
TMPRSS4,TMPRSS5
TMPRSS4,TMPRSS6
TMPRSS5,CORIN
TMPRSS5,F11
TMPRSS5,HPN
TMPRSS5,KLKB1
TMPRSS5,ST14
TMPRSS5,TMPRSS15
TMPRSS5,TMPRSS2
TMPRSS5,TMPRSS3
TMPRSS5,TMPRSS4
TMPRSS5,TMPRSS6
TMPRSS6,CORIN
TMPRSS6,F11
TMPRSS6,HPN
TMPRSS6,KLKB1
TMPRSS6,ST14
TMPRSS6,TMPRSS15
TMPRSS6,TMPRSS2
TMPRSS6,TMPRSS3
TMPRSS6,TMPRSS4
TMPRSS6,TMPRSS5
TMSB10,TMSB15A
TMSB10,TMSB4Y
TMSB15A,TMSB10
TMSB15A,TMSB4Y
TMSB4Y,TMSB10
TMSB4Y,TMSB15A
TMX1,TMX4
TMX4,TMX1
TNC,ANGPTL3
TNC,ANGPTL4
TNC,FCN1
TNC,FCN2
TNC,FCN3
TNC,FGA
TNC,MFAP4
TNC,TNN
TNC,TNR
TNC,TNXB
TNF,FASLG
TNF,LTA
TNF,TNFSF14
TNF,TNFSF15
TNFAIP1,KCTD13
TNFAIP1,KCTD7
TNFAIP2,EXOC3
TNFAIP3,OTUD7A
TNFAIP3,OTUD7B
TNFAIP6,ACAN
TNFAIP6,BCAN
TNFAIP6,HAPLN2
TNFAIP6,NCAN
TNFAIP6,VCAN
TNFRSF10A,TNFRSF10B
TNFRSF10A,TNFRSF10C
TNFRSF10A,TNFRSF10D
TNFRSF10B,TNFRSF10A
TNFRSF10B,TNFRSF10C
TNFRSF10B,TNFRSF10D
TNFRSF10C,TNFRSF10A
TNFRSF10C,TNFRSF10B
TNFRSF10C,TNFRSF10D
TNFRSF10D,TNFRSF10A
TNFRSF10D,TNFRSF10B
TNFRSF10D,TNFRSF10C
TNFRSF11A,CD40
TNFRSF11A,TNFRSF11B
TNFRSF11A,TNFRSF1B
TNFRSF11B,CD40
TNFRSF11B,TNFRSF11A
TNFRSF11B,TNFRSF1B
TNFRSF11B,TNFRSF21
TNFRSF14,CD40
TNFRSF14,LTBR
TNFRSF14,TNFRSF1B
TNFRSF14,TNFRSF21
TNFRSF19,EDA2R
TNFRSF1A,TNFRSF25
TNFRSF1B,CD40
TNFRSF1B,LTBR
TNFRSF1B,TNFRSF11A
TNFRSF1B,TNFRSF11B
TNFRSF1B,TNFRSF14
TNFRSF1B,TNFRSF21
TNFRSF21,CD40
TNFRSF21,LTBR
TNFRSF21,TNFRSF11B
TNFRSF21,TNFRSF14
TNFRSF21,TNFRSF1B
TNFRSF25,TNFRSF1A
TNFSF10,TNFSF11
TNFSF11,TNFSF10
TNFSF13,TNFSF13B
TNFSF13B,TNFSF13
TNFSF14,FASLG
TNFSF14,LTA
TNFSF14,TNF
TNFSF14,TNFSF15
TNFSF15,FASLG
TNFSF15,LTA
